,user_id,date,direction,internal,operator_id,is_missed_call,calls_count,call_duration,total_call_duration
319,166377,2019-10-08 00:00:00+03:00,in,False,880028.0,False,1,18,25
320,166377,2019-10-08 00:00:00+03:00,out,False,880028.0,False,18,2470,2570
321,166377,2019-10-08 00:00:00+03:00,out,False,880028.0,True,12,0,355
322,166377,2019-10-08 00:00:00+03:00,in,False,,True,1,0,6
323,166377,2019-10-08 00:00:00+03:00,out,False,880026.0,False,24,2003,2170
324,166377,2019-10-08 00:00:00+03:00,out,False,880028.0,False,18,2470,2570
325,166377,2019-10-09 00:00:00+03:00,out,False,880028.0,True,12,0,266
326,166377,2019-10-09 00:00:00+03:00,in,False,,True,4,0,22
327,166377,2019-10-09 00:00:00+03:00,out,False,880026.0,False,14,1237,1333
328,166377,2019-10-09 00:00:00+03:00,out,False,880028.0,False,13,658,753
329,166377,2019-10-09 00:00:00+03:00,out,False,880026.0,True,4,0,77
330,166377,2019-10-10 00:00:00+03:00,in,False,,True,4,0,32
331,166377,2019-10-10 00:00:00+03:00,out,False,880028.0,False,19,2020,2132
332,166377,2019-10-10 00:00:00+03:00,out,False,880026.0,True,6,0,83
333,166377,2019-10-10 00:00:00+03:00,out,False,880028.0,True,14,0,375
334,166377,2019-10-10 00:00:00+03:00,out,False,880026.0,False,22,1597,1710
335,166377,2019-10-10 00:00:00+03:00,in,False,,True,4,0,32
336,166377,2019-10-11 00:00:00+03:00,out,False,880028.0,True,7,0,235
337,166377,2019-10-11 00:00:00+03:00,out,True,880026.0,True,1,0,0
338,166377,2019-10-11 00:00:00+03:00,out,False,880028.0,False,32,2835,3100
339,166377,2019-10-11 00:00:00+03:00,in,False,880026.0,False,3,100,113
340,166377,2019-10-11 00:00:00+03:00,out,False,880026.0,True,1,0,46
341,166377,2019-10-11 00:00:00+03:00,in,False,880028.0,False,1,220,223
342,166377,2019-10-11 00:00:00+03:00,out,False,880026.0,False,12,963,1040
343,166377,2019-10-11 00:00:00+03:00,in,False,880028.0,False,1,220,223
344,166377,2019-10-11 00:00:00+03:00,out,False,880028.0,False,32,2835,3100
345,166377,2019-10-14 00:00:00+03:00,out,False,880026.0,False,9,1069,1151
346,166377,2019-10-14 00:00:00+03:00,out,False,880026.0,True,5,0,117
347,166377,2019-10-14 00:00:00+03:00,out,False,880028.0,False,17,1819,2006
348,166377,2019-10-14 00:00:00+03:00,out,False,880028.0,True,18,0,692
349,166377,2019-10-14 00:00:00+03:00,out,False,880028.0,True,18,0,692
350,166377,2019-10-15 00:00:00+03:00,out,False,880028.0,False,14,1087,1182
